timestamp,T_actual,P_actual_gauge,T_predicted,P_predicted,Q_watts,flow_lpm,water_L,eta_instant,health_score,anomaly_flag,prediction_horizon_s,prediction_target_timestamp,L_predicted
2026-04-26T19:51:54.432501,37.05,0,37.05,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-26T19:52:54.432308,4.215
2026-04-26T19:51:54.477756,37.05,0,33.24,0.0,0.0,2.23,4.23,0.0,100,0,60.0,2026-04-26T19:52:54.477620,6.077
2026-04-26T19:51:55.477236,37.05,0,33.29,0.0,0.0,2.23,4.199,0.0,100,0,60.0,2026-04-26T19:52:55.476886,6.077
2026-04-26T19:51:55.524545,37.06,0,33.36,0.0,0.0,2.23,4.239,0.0,100,0,60.0,2026-04-26T19:52:55.524369,6.077
2026-04-26T19:51:55.567996,37.06,0,33.38,0.0,0.0,2.23,4.199,0.0,100,0,60.0,2026-04-26T19:52:55.567846,6.077
2026-04-26T19:51:56.542001,37.06,0,33.38,0.0,0.0,2.23,4.199,0.0,100,0,60.0,2026-04-26T19:52:56.541730,6.077
2026-04-26T19:51:56.588542,37.06,0,34.08,0.0,0.0,1.68,4.228,0.0,100,0,60.0,2026-04-26T19:52:56.588367,5.926
2026-04-26T19:51:56.633810,37.06,0,34.08,0.0,0.0,1.68,4.199,0.0,100,0,60.0,2026-04-26T19:52:56.633667,5.921
2026-04-26T19:51:57.609309,37.06,0,34.08,0.0,0.0,1.68,4.199,0.0,100,0,60.0,2026-04-26T19:52:57.609024,5.934
2026-04-26T19:51:57.732034,37.06,0,34.68,0.0,0.0,1.26,4.222,0.0,100,0,60.0,2026-04-26T19:52:57.731837,5.509
2026-04-26T19:51:57.778078,37.06,0,34.69,0.0,0.0,1.26,4.199,0.0,100,0,60.0,2026-04-26T19:52:57.777956,5.502
2026-04-26T19:51:58.666246,37.05,0,34.67,0.0,0.0,1.26,4.199,0.0,100,0,60.0,2026-04-26T19:52:58.666050,5.507
2026-04-26T19:51:58.711101,37.05,0,35.19,0.0,0.0,0.94,4.214,0.0,100,0,60.0,2026-04-26T19:52:58.710963,5.181
2026-04-26T19:51:58.754936,37.05,0,35.19,0.0,0.0,0.94,4.199,0.0,100,0,60.0,2026-04-26T19:52:58.754793,5.175
2026-04-26T19:51:59.716532,37.05,0,35.18,0.0,0.0,0.94,4.199,0.0,100,0,60.0,2026-04-26T19:52:59.716336,5.178
2026-04-26T19:51:59.760286,37.05,0,35.59,0.0,0.0,0.71,4.211,0.0,100,0,60.0,2026-04-26T19:52:59.760155,4.944
2026-04-26T19:52:00.745355,37.05,0,35.57,0.0,0.0,0.71,4.199,0.0,100,0,60.0,2026-04-26T19:53:00.745088,4.949
2026-04-26T19:52:00.795491,37.04,0,35.91,0.0,0.0,0.53,4.208,0.0,100,0,60.0,2026-04-26T19:53:00.795283,4.761
2026-04-26T19:52:00.843546,37.04,0,35.91,0.0,0.0,0.53,4.199,0.0,100,0,60.0,2026-04-26T19:53:00.843359,4.756
2026-04-26T19:52:01.804839,37.04,0,35.9,0.0,0.0,0.53,4.199,0.0,100,0,60.0,2026-04-26T19:53:01.804660,4.759
2026-04-26T19:52:01.852523,37.04,0,36.17,0.0,0.0,0.4,4.206,0.0,100,0,60.0,2026-04-26T19:53:01.852276,4.623
2026-04-26T19:52:01.897016,37.04,0,36.17,0.0,0.0,0.4,4.199,0.0,100,0,60.0,2026-04-26T19:53:01.896844,4.62
