timestamp,T_actual,P_actual_gauge,T_predicted,P_predicted,Q_watts,flow_lpm,water_L,eta_instant,health_score,anomaly_flag,prediction_horizon_s,prediction_target_timestamp,L_predicted
2026-04-26T21:47:51.538838,85.08,0,85.08,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-26T21:48:51.538718,4.322
2026-04-26T21:47:51.566713,85.08,0,87.54,0.0083,1000.0,0.0,4.199,86.5,100,0,60.0,2026-04-26T21:48:51.566621,4.214
2026-04-26T21:47:52.571361,85.08,0,87.57,0.0084,1000.0,0.0,4.199,86.5,100,0,60.0,2026-04-26T21:48:52.571191,4.214
2026-04-26T21:47:52.607399,85.08,0,87.56,0.0083,1000.0,0.0,4.199,86.5,100,0,60.0,2026-04-26T21:48:52.607259,4.214
2026-04-26T21:47:52.643387,85.08,0,87.55,0.0083,1000.0,0.0,4.199,86.5,100,0,60.0,2026-04-26T21:48:52.643257,4.214
2026-04-26T21:47:53.629015,85.05,0,87.57,0.0084,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:48:53.628774,4.214
2026-04-26T21:47:53.658954,85.05,0,87.54,0.0084,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:48:53.658844,4.214
2026-04-26T21:47:53.686629,85.05,0,87.53,0.0083,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:48:53.686543,4.214
2026-04-26T21:47:54.675313,85.05,0,87.54,0.0084,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:48:54.675186,4.214
2026-04-26T21:47:54.703423,85.05,0,87.53,0.0083,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:48:54.703333,4.214
2026-04-26T21:47:54.731157,85.05,0,87.52,0.0083,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:48:54.731071,4.214
2026-04-26T21:47:55.735571,85.04,0,87.53,0.0084,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:48:55.735421,4.214
2026-04-26T21:47:55.763749,85.04,0,87.52,0.0083,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:48:55.763639,4.214
2026-04-26T21:47:55.791854,85.04,0,87.52,0.0083,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:48:55.791759,4.214
2026-04-26T21:47:56.789991,85.01,0,87.51,0.0084,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:48:56.789859,4.214
2026-04-26T21:47:56.817284,85.01,0,87.5,0.0083,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:48:56.817180,4.214
2026-04-26T21:47:57.807497,85.01,0,87.52,0.0084,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:48:57.807288,4.214
2026-04-26T21:47:57.839021,84.99,0,87.48,0.0084,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:48:57.838907,4.214
2026-04-26T21:47:57.866863,84.99,0,87.47,0.0083,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:48:57.866756,4.214
2026-04-26T21:47:58.856492,84.97,0,87.49,0.0084,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:48:58.856378,4.214
2026-04-26T21:47:58.885819,84.97,0,87.46,0.0084,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:48:58.885693,4.214
2026-04-26T21:47:58.913702,84.97,0,87.45,0.0083,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:48:58.913599,4.214
2026-04-26T21:47:59.920728,84.94,0,87.46,0.0084,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:48:59.920537,4.214
2026-04-26T21:47:59.949023,84.94,0,87.43,0.0084,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:48:59.948933,4.214
2026-04-26T21:47:59.976440,84.94,0,87.42,0.0082,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:48:59.976366,4.214
2026-04-26T21:48:00.962491,84.91,0,87.42,0.0083,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:49:00.962382,4.214
2026-04-26T21:48:00.990568,84.91,0,87.4,0.0082,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:49:00.990471,4.214
2026-04-26T21:48:01.020213,84.91,0,87.39,0.0082,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:49:01.020105,4.214
2026-04-26T21:48:02.077674,84.89,0,87.39,0.0083,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:49:02.076600,4.214
2026-04-26T21:48:02.137957,84.89,0,87.38,0.0082,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:49:02.137740,4.214
2026-04-26T21:48:03.041353,84.89,0,87.4,0.0083,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:49:03.041117,4.214
2026-04-26T21:48:03.076627,84.87,0,87.36,0.0083,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:49:03.076488,4.214
2026-04-26T21:48:03.110495,84.87,0,87.35,0.0082,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:49:03.110345,4.214
2026-04-26T21:48:04.100549,84.85,0,87.37,0.0083,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:49:04.100428,4.214
2026-04-26T21:48:04.129671,84.85,0,87.34,0.0083,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:49:04.129546,4.214
2026-04-26T21:48:04.158131,84.85,0,87.33,0.0082,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:49:04.158012,4.214
2026-04-26T21:48:05.147605,84.83,0,87.34,0.0083,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:49:05.147392,4.214
2026-04-26T21:48:05.185481,84.83,0,87.32,0.0083,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:49:05.185308,4.214
2026-04-26T21:48:05.223548,84.83,0,87.31,0.0082,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:49:05.223333,4.214
2026-04-26T21:48:06.205074,84.81,0,87.31,0.0083,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:49:06.204934,4.214
2026-04-26T21:48:06.239494,84.81,0,87.3,0.0082,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:49:06.239363,4.214
2026-04-26T21:48:06.274375,84.81,0,87.29,0.0082,1000.0,0.0,4.199,86.6,100,0,60.0,2026-04-26T21:49:06.274233,4.214
