timestamp,T_actual,P_actual_gauge,T_predicted,P_predicted,Q_watts,flow_lpm,water_L,eta_instant,health_score,anomaly_flag,prediction_horizon_s,prediction_target_timestamp,L_predicted
2026-04-26T21:33:13.248085,94.49,0.4803,94.49,0.4803,0.0,0.0,0,0.0,100,0,60.0,2026-04-26T21:34:13.247906,4.35
2026-04-26T21:33:13.279112,94.49,0.4803,94.49,0.4193,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-26T21:34:13.278999,4.199
2026-04-26T21:33:14.288265,94.49,0.4803,94.49,0.4503,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-26T21:34:14.287617,4.199
2026-04-26T21:33:14.323995,94.49,0.4828,94.49,0.4678,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-26T21:34:14.323876,4.199
2026-04-26T21:33:14.351279,94.49,0.4828,94.49,0.4734,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-26T21:34:14.351172,4.199
2026-04-26T21:33:15.344313,94.48,0.4828,94.49,0.4781,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-26T21:34:15.344115,4.199
2026-04-26T21:33:15.378120,94.48,0.4828,94.48,0.4805,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-26T21:34:15.377996,4.199
2026-04-26T21:33:15.406273,94.48,0.4828,94.48,0.4813,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-26T21:34:15.406168,4.199
2026-04-26T21:33:16.422557,94.48,0.4818,94.48,0.482,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-26T21:34:16.422057,4.199
2026-04-26T21:33:16.453877,94.48,0.4836,94.48,0.4826,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-26T21:34:16.453740,4.199
2026-04-26T21:33:16.483016,94.48,0.4836,94.48,0.4829,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-26T21:34:16.482887,4.199
2026-04-26T21:33:17.465458,94.46,0.4836,94.47,0.4831,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-26T21:34:17.465273,4.199
2026-04-26T21:33:17.493390,94.46,0.4879,94.47,0.4851,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-26T21:34:17.493275,4.199
2026-04-26T21:33:17.521030,94.46,0.4879,94.47,0.486,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-26T21:34:17.520934,4.199
2026-04-26T21:33:18.532420,94.46,0.4879,94.46,0.4849,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-26T21:34:18.532196,4.199
2026-04-26T21:33:18.561325,94.46,0.4879,94.46,0.4861,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-26T21:34:18.561209,4.199
2026-04-26T21:33:19.569301,94.46,0.4879,94.46,0.4869,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-26T21:34:19.569021,4.199
2026-04-26T21:33:19.603642,94.45,0.4862,94.46,0.4841,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-26T21:34:19.603514,4.199
2026-04-26T21:33:19.631451,94.45,0.4862,94.45,0.4849,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-26T21:34:19.631338,4.199
2026-04-26T21:33:20.631141,94.42,0.4862,94.45,0.4855,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-26T21:34:20.630892,4.199
