timestamp,T_actual,P_actual_gauge,T_predicted,P_predicted,Q_watts,flow_lpm,water_L,eta_instant,health_score,anomaly_flag,prediction_horizon_s,prediction_target_timestamp,L_predicted
2026-04-26T21:29:39.077825,95.75,1.2837,95.75,0.2023,0.0,0.0,0,0.0,100,0,60.0,2026-04-26T21:30:39.077691,4.354
2026-04-26T21:29:39.106658,95.75,1.2837,98.16,0.2133,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:39.106546,4.213
2026-04-26T21:29:40.119360,95.75,1.2837,98.19,0.2258,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:40.119056,4.2
2026-04-26T21:29:40.156333,95.75,1.2801,98.19,0.2378,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:40.156181,4.19
2026-04-26T21:29:40.186045,95.75,1.2801,98.18,0.24,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:40.185912,4.193
2026-04-26T21:29:41.182956,95.75,1.2801,98.2,0.2387,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:41.182767,4.193
2026-04-26T21:29:41.215254,95.75,1.2801,98.19,0.2413,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:41.215110,4.195
2026-04-26T21:29:41.244242,95.75,1.2801,98.18,0.2417,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:41.243904,4.198
2026-04-26T21:29:42.247091,95.75,1.2801,98.2,0.2399,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:42.246720,4.197
2026-04-26T21:29:42.277521,95.75,1.2827,98.19,0.2415,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:42.277408,4.199
2026-04-26T21:29:42.306266,95.75,1.2827,98.17,0.2419,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:42.306147,4.201
2026-04-26T21:29:43.308297,95.74,1.2751,98.18,0.2399,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:43.308010,4.201
2026-04-26T21:29:43.337094,95.74,1.2783,98.17,0.2409,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:43.336919,4.202
2026-04-26T21:29:43.366173,95.74,1.2783,98.17,0.241,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:43.366066,4.204
2026-04-26T21:29:44.369885,95.73,1.2743,98.17,0.2393,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:44.369703,4.203
2026-04-26T21:29:44.399030,95.73,1.2743,98.16,0.2398,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:44.398903,4.205
2026-04-26T21:29:45.396047,95.73,1.2743,98.18,0.2358,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:45.395467,4.205
2026-04-26T21:29:45.441641,95.73,1.2743,98.16,0.2389,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:45.441506,4.204
2026-04-26T21:29:45.469344,95.73,1.2743,98.16,0.2394,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:45.469235,4.206
2026-04-26T21:29:46.453799,95.71,1.2743,98.17,0.2367,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:46.453600,4.205
2026-04-26T21:29:46.484068,95.71,1.2743,98.15,0.239,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:46.483932,4.205
2026-04-26T21:29:46.512749,95.71,1.2743,98.14,0.2395,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:46.512610,4.206
2026-04-26T21:29:47.509888,95.71,1.2684,98.15,0.2373,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:47.509685,4.205
2026-04-26T21:29:47.539702,95.71,1.2743,98.14,0.239,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:47.539572,4.205
2026-04-26T21:29:47.570865,95.71,1.2743,98.13,0.2393,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:47.570741,4.207
2026-04-26T21:29:48.569908,95.69,1.2743,98.14,0.2378,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:48.569720,4.205
2026-04-26T21:29:48.598333,95.69,1.2743,98.12,0.239,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:48.598206,4.206
2026-04-26T21:29:48.627901,95.69,1.2743,98.12,0.2394,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:48.627783,4.207
2026-04-26T21:29:49.638644,95.68,1.2716,98.12,0.2381,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:49.638409,4.205
2026-04-26T21:29:49.668964,95.68,1.2716,98.11,0.2389,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:49.668823,4.206
2026-04-26T21:29:50.670918,95.68,1.2716,98.13,0.235,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:50.670671,4.206
2026-04-26T21:29:50.705093,95.67,1.2716,98.11,0.238,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:50.704958,4.205
2026-04-26T21:29:50.735512,95.67,1.2716,98.1,0.2388,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:50.735370,4.206
2026-04-26T21:29:51.735482,95.67,1.2716,98.12,0.2362,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:51.735255,4.205
2026-04-26T21:29:51.766893,95.67,1.2743,98.1,0.2386,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:51.766780,4.205
2026-04-26T21:29:51.795792,95.67,1.2743,98.09,0.2393,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:51.795670,4.206
2026-04-26T21:29:52.792464,95.67,1.2743,98.11,0.2375,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:52.792225,4.204
2026-04-26T21:29:52.821891,95.67,1.2743,98.1,0.2391,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:52.821765,4.205
2026-04-26T21:29:52.851414,95.67,1.2743,98.09,0.2395,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:52.851271,4.206
2026-04-26T21:29:53.854500,95.66,1.2683,98.1,0.2377,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:53.854310,4.205
2026-04-26T21:29:53.885279,95.66,1.2717,98.09,0.2388,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:53.885128,4.206
2026-04-26T21:29:53.915567,95.66,1.2717,98.09,0.2391,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:53.915412,4.207
2026-04-26T21:29:54.918118,95.65,1.2683,98.09,0.2377,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:54.917940,4.205
2026-04-26T21:29:54.947621,95.65,1.2683,98.08,0.2385,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:54.947462,4.206
2026-04-26T21:29:55.945851,95.65,1.2683,98.1,0.2345,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:55.945579,4.206
2026-04-26T21:29:55.979975,95.64,1.2683,98.08,0.2376,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:55.979774,4.205
2026-04-26T21:29:56.008165,95.64,1.2683,98.07,0.2381,1000.0,0.0,4.199,84.2,100,0,60.0,2026-04-26T21:30:56.008067,4.207
2026-04-26T21:29:57.009877,95.63,1.2683,98.08,0.2356,1000.0,0.0,4.199,84.2,86,0,60.0,2026-04-26T21:30:57.009609,4.205
2026-04-26T21:29:57.039748,95.63,1.2666,98.06,0.2374,1000.0,0.0,4.199,84.2,86,0,60.0,2026-04-26T21:30:57.039621,4.206
2026-04-26T21:29:57.068582,95.63,1.2666,98.06,0.2379,1000.0,0.0,4.199,84.2,86,0,60.0,2026-04-26T21:30:57.068456,4.207
2026-04-26T21:29:58.071017,95.62,1.2574,98.07,0.2358,1000.0,0.0,4.199,84.2,86,0,60.0,2026-04-26T21:30:58.070815,4.205
2026-04-26T21:29:58.101920,95.62,1.2591,98.05,0.2368,1000.0,0.0,4.199,84.2,86,0,60.0,2026-04-26T21:30:58.101798,4.206
2026-04-26T21:29:58.131704,95.62,1.2591,98.05,0.2368,1000.0,0.0,4.199,84.2,86,0,60.0,2026-04-26T21:30:58.131594,4.208
2026-04-26T21:29:59.132042,95.61,1.2591,98.05,0.2352,1000.0,0.0,4.199,84.2,86,0,60.0,2026-04-26T21:30:59.131859,4.206
2026-04-26T21:29:59.163319,95.61,1.2626,98.04,0.2368,1000.0,0.0,4.199,84.2,86,0,60.0,2026-04-26T21:30:59.163111,4.206
2026-04-26T21:29:59.193654,95.61,1.2626,98.04,0.2372,1000.0,0.0,4.199,84.2,86,0,60.0,2026-04-26T21:30:59.193523,4.207
2026-04-26T21:30:00.193053,95.61,1.2616,98.04,0.2362,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:00.192854,4.205
2026-04-26T21:30:00.222248,95.61,1.2616,98.04,0.237,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:00.222106,4.206
2026-04-26T21:30:01.220172,95.61,1.2616,98.06,0.2332,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:01.219899,4.206
2026-04-26T21:30:01.256460,95.59,1.2558,98.03,0.2357,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:01.256276,4.206
2026-04-26T21:30:01.286790,95.59,1.2558,98.02,0.2362,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:01.286666,4.207
2026-04-26T21:30:02.280010,95.58,1.2558,98.04,0.2334,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:02.279796,4.206
2026-04-26T21:30:02.309328,95.58,1.2558,98.02,0.2355,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:02.309198,4.206
2026-04-26T21:30:02.338804,95.58,1.2558,98.01,0.236,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:02.338698,4.207
2026-04-26T21:30:03.342985,95.58,1.2558,98.02,0.2342,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:03.342799,4.205
2026-04-26T21:30:03.374913,95.58,1.2558,98.01,0.2357,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:03.374773,4.206
2026-04-26T21:30:03.404753,95.58,1.2558,98.0,0.2361,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:03.404601,4.207
2026-04-26T21:30:04.397040,95.58,1.2549,98.02,0.2347,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:04.396874,4.205
2026-04-26T21:30:04.425240,95.58,1.259,98.01,0.2361,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:04.425124,4.206
2026-04-26T21:30:04.454938,95.58,1.259,98.0,0.2365,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:04.454811,4.207
2026-04-26T21:30:05.458395,95.57,1.2531,98.01,0.2352,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:05.458236,4.205
2026-04-26T21:30:05.492031,95.57,1.2531,98.0,0.2356,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:05.491903,4.207
2026-04-26T21:30:06.489938,95.57,1.2531,98.02,0.2319,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:06.489657,4.206
2026-04-26T21:30:06.523163,95.55,1.2464,97.99,0.2344,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:06.523031,4.206
2026-04-26T21:30:06.554508,95.55,1.2464,97.98,0.2347,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:06.554356,4.207
2026-04-26T21:30:07.556895,95.55,1.2464,98.0,0.2318,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:07.556676,4.206
2026-04-26T21:30:07.586684,95.55,1.2464,97.98,0.2339,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:07.586561,4.206
2026-04-26T21:30:07.629233,95.55,1.2464,97.98,0.2342,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:07.629091,4.208
2026-04-26T21:30:08.620801,95.54,1.2441,97.99,0.2323,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:08.620588,4.206
2026-04-26T21:30:08.651812,95.54,1.2414,97.97,0.2333,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:08.651662,4.207
2026-04-26T21:30:08.681420,95.54,1.2414,97.97,0.2336,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:08.681279,4.208
2026-04-26T21:30:09.681842,95.52,1.2388,97.97,0.232,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:09.681642,4.206
2026-04-26T21:30:09.710912,95.52,1.2414,97.95,0.2331,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:09.710750,4.206
2026-04-26T21:30:09.739754,95.52,1.2414,97.95,0.2334,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:09.739650,4.207
2026-04-26T21:30:10.740964,95.52,1.2506,97.96,0.2329,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:10.740736,4.204
2026-04-26T21:30:10.771678,95.52,1.2506,97.95,0.2343,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:10.771530,4.205
2026-04-26T21:30:11.771186,95.52,1.2506,97.97,0.2309,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:11.770905,4.206
2026-04-26T21:30:11.812027,95.51,1.2454,97.95,0.2339,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:11.811866,4.204
2026-04-26T21:30:11.840604,95.51,1.2454,97.94,0.2345,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:11.840508,4.205
2026-04-26T21:30:12.835152,95.51,1.2454,97.96,0.2318,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:12.834916,4.204
2026-04-26T21:30:12.868081,95.51,1.2454,97.94,0.2336,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:12.867957,4.205
2026-04-26T21:30:12.897665,95.51,1.2454,97.93,0.2341,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:12.897528,4.206
2026-04-26T21:30:13.887343,95.5,1.2454,97.95,0.2324,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:13.887166,4.204
2026-04-26T21:30:13.916628,95.5,1.2481,97.93,0.2341,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:13.916510,4.205
2026-04-26T21:30:13.945794,95.5,1.2481,97.93,0.2346,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:13.945640,4.206
2026-04-26T21:30:14.959115,95.49,1.2414,97.93,0.2329,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:14.958933,4.204
2026-04-26T21:30:14.988950,95.49,1.25,97.92,0.2344,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:14.988779,4.205
2026-04-26T21:30:15.019207,95.49,1.25,97.92,0.2348,1000.0,0.0,4.199,84.2,87,0,60.0,2026-04-26T21:31:15.019062,4.206
